DateKey,Date,Year,CurrYearOffset,YearCompleted,Quarter Number,Quarter,Month Number of Year,Month Name,Week Number,Week & Year,WeeknYear,CurrWeekOffset,WeekCompleted,Day of Week Number,Day of Week Name,Day of Week Initial,Day Type,Fiscal Year,Fiscal Quarter
20190330,2019-03-30 00:00:00.000,2019,-4,True,1,"Q1",3,"March",13,"W13 2019",201913,-215,True,5,"Saturday","S​​​​​","Weekend","FY2019","FQ3 2019"
20190406,2019-04-06 00:00:00.000,2019,-4,True,2,"Q2",4,"April",14,"W14 2019",201914,-214,True,5,"Saturday","S​​​​​","Weekend","FY2019","FQ4 2019"
20190413,2019-04-13 00:00:00.000,2019,-4,True,2,"Q2",4,"April",15,"W15 2019",201915,-213,True,5,"Saturday","S​​​​​","Weekend","FY2019","FQ4 2019"
20190420,2019-04-20 00:00:00.000,2019,-4,True,2,"Q2",4,"April",16,"W16 2019",201916,-212,True,5,"Saturday","S​​​​​","Weekend","FY2019","FQ4 2019"
20190427,2019-04-27 00:00:00.000,2019,-4,True,2,"Q2",4,"April",17,"W17 2019",201917,-211,True,5,"Saturday","S​​​​​","Weekend","FY2019","FQ4 2019"
20190504,2019-05-04 00:00:00.000,2019,-4,True,2,"Q2",5,"May",18,"W18 2019",201918,-210,True,5,"Saturday","S​​​​​","Weekend","FY2019","FQ4 2019"
20190511,2019-05-11 00:00:00.000,2019,-4,True,2,"Q2",5,"May",19,"W19 2019",201919,-209,True,5,"Saturday","S​​​​​","Weekend","FY2019","FQ4 2019"
20190518,2019-05-18 00:00:00.000,2019,-4,True,2,"Q2",5,"May",20,"W20 2019",201920,-208,True,5,"Saturday","S​​​​​","Weekend","FY2019","FQ4 2019"
20190525,2019-05-25 00:00:00.000,2019,-4,True,2,"Q2",5,"May",21,"W21 2019",201921,-207,True,5,"Saturday","S​​​​​","Weekend","FY2019","FQ4 2019"
20190601,2019-06-01 00:00:00.000,2019,-4,True,2,"Q2",6,"June",22,"W22 2019",201922,-206,True,5,"Saturday","S​​​​​","Weekend","FY2019","FQ4 2019"
20190608,2019-06-08 00:00:00.000,2019,-4,True,2,"Q2",6,"June",23,"W23 2019",201923,-205,True,5,"Saturday","S​​​​​","Weekend","FY2019","FQ4 2019"
20190615,2019-06-15 00:00:00.000,2019,-4,True,2,"Q2",6,"June",24,"W24 2019",201924,-204,True,5,"Saturday","S​​​​​","Weekend","FY2019","FQ4 2019"
20190622,2019-06-22 00:00:00.000,2019,-4,True,2,"Q2",6,"June",25,"W25 2019",201925,-203,True,5,"Saturday","S​​​​​","Weekend","FY2019","FQ4 2019"
20190629,2019-06-29 00:00:00.000,2019,-4,True,2,"Q2",6,"June",26,"W26 2019",201926,-202,True,5,"Saturday","S​​​​​","Weekend","FY2019","FQ4 2019"
20190706,2019-07-06 00:00:00.000,2019,-4,True,3,"Q3",7,"July",27,"W27 2019",201927,-201,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ1 2020"
20190713,2019-07-13 00:00:00.000,2019,-4,True,3,"Q3",7,"July",28,"W28 2019",201928,-200,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ1 2020"
20190720,2019-07-20 00:00:00.000,2019,-4,True,3,"Q3",7,"July",29,"W29 2019",201929,-199,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ1 2020"
20190727,2019-07-27 00:00:00.000,2019,-4,True,3,"Q3",7,"July",30,"W30 2019",201930,-198,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ1 2020"
20190803,2019-08-03 00:00:00.000,2019,-4,True,3,"Q3",8,"August",31,"W31 2019",201931,-197,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ1 2020"
20190810,2019-08-10 00:00:00.000,2019,-4,True,3,"Q3",8,"August",32,"W32 2019",201932,-196,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ1 2020"
20190817,2019-08-17 00:00:00.000,2019,-4,True,3,"Q3",8,"August",33,"W33 2019",201933,-195,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ1 2020"
20190824,2019-08-24 00:00:00.000,2019,-4,True,3,"Q3",8,"August",34,"W34 2019",201934,-194,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ1 2020"
20190831,2019-08-31 00:00:00.000,2019,-4,True,3,"Q3",8,"August",35,"W35 2019",201935,-193,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ1 2020"
20190907,2019-09-07 00:00:00.000,2019,-4,True,3,"Q3",9,"September",36,"W36 2019",201936,-192,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ1 2020"
20190914,2019-09-14 00:00:00.000,2019,-4,True,3,"Q3",9,"September",37,"W37 2019",201937,-191,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ1 2020"
20190921,2019-09-21 00:00:00.000,2019,-4,True,3,"Q3",9,"September",38,"W38 2019",201938,-190,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ1 2020"
20190928,2019-09-28 00:00:00.000,2019,-4,True,3,"Q3",9,"September",39,"W39 2019",201939,-189,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ1 2020"
20191005,2019-10-05 00:00:00.000,2019,-4,True,4,"Q4",10,"October",40,"W40 2019",201940,-188,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ2 2020"
20191012,2019-10-12 00:00:00.000,2019,-4,True,4,"Q4",10,"October",41,"W41 2019",201941,-187,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ2 2020"
20191019,2019-10-19 00:00:00.000,2019,-4,True,4,"Q4",10,"October",42,"W42 2019",201942,-186,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ2 2020"
20191026,2019-10-26 00:00:00.000,2019,-4,True,4,"Q4",10,"October",43,"W43 2019",201943,-185,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ2 2020"
20191102,2019-11-02 00:00:00.000,2019,-4,True,4,"Q4",11,"November",44,"W44 2019",201944,-184,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ2 2020"
20191109,2019-11-09 00:00:00.000,2019,-4,True,4,"Q4",11,"November",45,"W45 2019",201945,-183,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ2 2020"
20191116,2019-11-16 00:00:00.000,2019,-4,True,4,"Q4",11,"November",46,"W46 2019",201946,-182,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ2 2020"
20191123,2019-11-23 00:00:00.000,2019,-4,True,4,"Q4",11,"November",47,"W47 2019",201947,-181,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ2 2020"
20191130,2019-11-30 00:00:00.000,2019,-4,True,4,"Q4",11,"November",48,"W48 2019",201948,-180,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ2 2020"
20191207,2019-12-07 00:00:00.000,2019,-4,True,4,"Q4",12,"December",49,"W49 2019",201949,-179,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ2 2020"
20191214,2019-12-14 00:00:00.000,2019,-4,True,4,"Q4",12,"December",50,"W50 2019",201950,-178,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ2 2020"
20191221,2019-12-21 00:00:00.000,2019,-4,True,4,"Q4",12,"December",51,"W51 2019",201951,-177,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ2 2020"
20191228,2019-12-28 00:00:00.000,2019,-4,True,4,"Q4",12,"December",52,"W52 2019",201952,-176,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ2 2020"
20200104,2020-01-04 00:00:00.000,2020,-3,True,1,"Q1",1,"January",1,"W01 2020",202001,-175,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ3 2020"
20200111,2020-01-11 00:00:00.000,2020,-3,True,1,"Q1",1,"January",2,"W02 2020",202002,-174,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ3 2020"
20200118,2020-01-18 00:00:00.000,2020,-3,True,1,"Q1",1,"January",3,"W03 2020",202003,-173,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ3 2020"
20200125,2020-01-25 00:00:00.000,2020,-3,True,1,"Q1",1,"January",4,"W04 2020",202004,-172,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ3 2020"
20200201,2020-02-01 00:00:00.000,2020,-3,True,1,"Q1",2,"February",5,"W05 2020",202005,-171,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ3 2020"
20200208,2020-02-08 00:00:00.000,2020,-3,True,1,"Q1",2,"February",6,"W06 2020",202006,-170,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ3 2020"
20200215,2020-02-15 00:00:00.000,2020,-3,True,1,"Q1",2,"February",7,"W07 2020",202007,-169,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ3 2020"
20200222,2020-02-22 00:00:00.000,2020,-3,True,1,"Q1",2,"February",8,"W08 2020",202008,-168,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ3 2020"
20200229,2020-02-29 00:00:00.000,2020,-3,True,1,"Q1",2,"February",9,"W09 2020",202009,-167,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ3 2020"
20200307,2020-03-07 00:00:00.000,2020,-3,True,1,"Q1",3,"March",10,"W10 2020",202010,-166,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ3 2020"
20200314,2020-03-14 00:00:00.000,2020,-3,True,1,"Q1",3,"March",11,"W11 2020",202011,-165,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ3 2020"
20200321,2020-03-21 00:00:00.000,2020,-3,True,1,"Q1",3,"March",12,"W12 2020",202012,-164,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ3 2020"
20200328,2020-03-28 00:00:00.000,2020,-3,True,1,"Q1",3,"March",13,"W13 2020",202013,-163,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ3 2020"
20200404,2020-04-04 00:00:00.000,2020,-3,True,2,"Q2",4,"April",14,"W14 2020",202014,-162,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ4 2020"
20200411,2020-04-11 00:00:00.000,2020,-3,True,2,"Q2",4,"April",15,"W15 2020",202015,-161,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ4 2020"
20200418,2020-04-18 00:00:00.000,2020,-3,True,2,"Q2",4,"April",16,"W16 2020",202016,-160,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ4 2020"
20200425,2020-04-25 00:00:00.000,2020,-3,True,2,"Q2",4,"April",17,"W17 2020",202017,-159,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ4 2020"
20200502,2020-05-02 00:00:00.000,2020,-3,True,2,"Q2",5,"May",18,"W18 2020",202018,-158,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ4 2020"
20200509,2020-05-09 00:00:00.000,2020,-3,True,2,"Q2",5,"May",19,"W19 2020",202019,-157,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ4 2020"
20200516,2020-05-16 00:00:00.000,2020,-3,True,2,"Q2",5,"May",20,"W20 2020",202020,-156,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ4 2020"
20200523,2020-05-23 00:00:00.000,2020,-3,True,2,"Q2",5,"May",21,"W21 2020",202021,-155,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ4 2020"
20200530,2020-05-30 00:00:00.000,2020,-3,True,2,"Q2",5,"May",22,"W22 2020",202022,-154,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ4 2020"
20200606,2020-06-06 00:00:00.000,2020,-3,True,2,"Q2",6,"June",23,"W23 2020",202023,-153,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ4 2020"
20200613,2020-06-13 00:00:00.000,2020,-3,True,2,"Q2",6,"June",24,"W24 2020",202024,-152,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ4 2020"
20200620,2020-06-20 00:00:00.000,2020,-3,True,2,"Q2",6,"June",25,"W25 2020",202025,-151,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ4 2020"
20200627,2020-06-27 00:00:00.000,2020,-3,True,2,"Q2",6,"June",26,"W26 2020",202026,-150,True,5,"Saturday","S​​​​​","Weekend","FY2020","FQ4 2020"
20200704,2020-07-04 00:00:00.000,2020,-3,True,3,"Q3",7,"July",27,"W27 2020",202027,-149,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ1 2021"
20200711,2020-07-11 00:00:00.000,2020,-3,True,3,"Q3",7,"July",28,"W28 2020",202028,-148,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ1 2021"
20200718,2020-07-18 00:00:00.000,2020,-3,True,3,"Q3",7,"July",29,"W29 2020",202029,-147,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ1 2021"
20200725,2020-07-25 00:00:00.000,2020,-3,True,3,"Q3",7,"July",30,"W30 2020",202030,-146,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ1 2021"
20200801,2020-08-01 00:00:00.000,2020,-3,True,3,"Q3",8,"August",31,"W31 2020",202031,-145,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ1 2021"
20200808,2020-08-08 00:00:00.000,2020,-3,True,3,"Q3",8,"August",32,"W32 2020",202032,-144,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ1 2021"
20200815,2020-08-15 00:00:00.000,2020,-3,True,3,"Q3",8,"August",33,"W33 2020",202033,-143,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ1 2021"
20200822,2020-08-22 00:00:00.000,2020,-3,True,3,"Q3",8,"August",34,"W34 2020",202034,-142,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ1 2021"
20200829,2020-08-29 00:00:00.000,2020,-3,True,3,"Q3",8,"August",35,"W35 2020",202035,-141,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ1 2021"
20200905,2020-09-05 00:00:00.000,2020,-3,True,3,"Q3",9,"September",36,"W36 2020",202036,-140,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ1 2021"
20200912,2020-09-12 00:00:00.000,2020,-3,True,3,"Q3",9,"September",37,"W37 2020",202037,-139,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ1 2021"
20200919,2020-09-19 00:00:00.000,2020,-3,True,3,"Q3",9,"September",38,"W38 2020",202038,-138,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ1 2021"
20200926,2020-09-26 00:00:00.000,2020,-3,True,3,"Q3",9,"September",39,"W39 2020",202039,-137,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ1 2021"
20201003,2020-10-03 00:00:00.000,2020,-3,True,4,"Q4",10,"October",40,"W40 2020",202040,-136,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ2 2021"
20201010,2020-10-10 00:00:00.000,2020,-3,True,4,"Q4",10,"October",41,"W41 2020",202041,-135,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ2 2021"
20201017,2020-10-17 00:00:00.000,2020,-3,True,4,"Q4",10,"October",42,"W42 2020",202042,-134,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ2 2021"
20201024,2020-10-24 00:00:00.000,2020,-3,True,4,"Q4",10,"October",43,"W43 2020",202043,-133,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ2 2021"
20201031,2020-10-31 00:00:00.000,2020,-3,True,4,"Q4",10,"October",44,"W44 2020",202044,-132,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ2 2021"
20201107,2020-11-07 00:00:00.000,2020,-3,True,4,"Q4",11,"November",45,"W45 2020",202045,-131,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ2 2021"
20201114,2020-11-14 00:00:00.000,2020,-3,True,4,"Q4",11,"November",46,"W46 2020",202046,-130,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ2 2021"
20201121,2020-11-21 00:00:00.000,2020,-3,True,4,"Q4",11,"November",47,"W47 2020",202047,-129,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ2 2021"
20201128,2020-11-28 00:00:00.000,2020,-3,True,4,"Q4",11,"November",48,"W48 2020",202048,-128,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ2 2021"
20201205,2020-12-05 00:00:00.000,2020,-3,True,4,"Q4",12,"December",49,"W49 2020",202049,-127,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ2 2021"
20201212,2020-12-12 00:00:00.000,2020,-3,True,4,"Q4",12,"December",50,"W50 2020",202050,-126,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ2 2021"
20201219,2020-12-19 00:00:00.000,2020,-3,True,4,"Q4",12,"December",51,"W51 2020",202051,-125,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ2 2021"
20201226,2020-12-26 00:00:00.000,2020,-3,True,4,"Q4",12,"December",52,"W52 2020",202052,-124,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ2 2021"
20210102,2021-01-02 00:00:00.000,2021,-2,True,1,"Q1",1,"January",53,"W53 2020",202053,-123,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ3 2021"
20210109,2021-01-09 00:00:00.000,2021,-2,True,1,"Q1",1,"January",1,"W01 2021",202101,-122,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ3 2021"
20210116,2021-01-16 00:00:00.000,2021,-2,True,1,"Q1",1,"January",2,"W02 2021",202102,-121,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ3 2021"
20210123,2021-01-23 00:00:00.000,2021,-2,True,1,"Q1",1,"January",3,"W03 2021",202103,-120,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ3 2021"
20210130,2021-01-30 00:00:00.000,2021,-2,True,1,"Q1",1,"January",4,"W04 2021",202104,-119,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ3 2021"
20210206,2021-02-06 00:00:00.000,2021,-2,True,1,"Q1",2,"February",5,"W05 2021",202105,-118,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ3 2021"
20210213,2021-02-13 00:00:00.000,2021,-2,True,1,"Q1",2,"February",6,"W06 2021",202106,-117,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ3 2021"
20210220,2021-02-20 00:00:00.000,2021,-2,True,1,"Q1",2,"February",7,"W07 2021",202107,-116,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ3 2021"
20210227,2021-02-27 00:00:00.000,2021,-2,True,1,"Q1",2,"February",8,"W08 2021",202108,-115,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ3 2021"
20210306,2021-03-06 00:00:00.000,2021,-2,True,1,"Q1",3,"March",9,"W09 2021",202109,-114,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ3 2021"
20210313,2021-03-13 00:00:00.000,2021,-2,True,1,"Q1",3,"March",10,"W10 2021",202110,-113,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ3 2021"
20210320,2021-03-20 00:00:00.000,2021,-2,True,1,"Q1",3,"March",11,"W11 2021",202111,-112,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ3 2021"
20210327,2021-03-27 00:00:00.000,2021,-2,True,1,"Q1",3,"March",12,"W12 2021",202112,-111,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ3 2021"
20210403,2021-04-03 00:00:00.000,2021,-2,True,2,"Q2",4,"April",13,"W13 2021",202113,-110,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ4 2021"
20210410,2021-04-10 00:00:00.000,2021,-2,True,2,"Q2",4,"April",14,"W14 2021",202114,-109,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ4 2021"
20210417,2021-04-17 00:00:00.000,2021,-2,True,2,"Q2",4,"April",15,"W15 2021",202115,-108,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ4 2021"
20210424,2021-04-24 00:00:00.000,2021,-2,True,2,"Q2",4,"April",16,"W16 2021",202116,-107,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ4 2021"
20210501,2021-05-01 00:00:00.000,2021,-2,True,2,"Q2",5,"May",17,"W17 2021",202117,-106,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ4 2021"
20210508,2021-05-08 00:00:00.000,2021,-2,True,2,"Q2",5,"May",18,"W18 2021",202118,-105,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ4 2021"
20210515,2021-05-15 00:00:00.000,2021,-2,True,2,"Q2",5,"May",19,"W19 2021",202119,-104,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ4 2021"
20210522,2021-05-22 00:00:00.000,2021,-2,True,2,"Q2",5,"May",20,"W20 2021",202120,-103,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ4 2021"
20210529,2021-05-29 00:00:00.000,2021,-2,True,2,"Q2",5,"May",21,"W21 2021",202121,-102,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ4 2021"
20210605,2021-06-05 00:00:00.000,2021,-2,True,2,"Q2",6,"June",22,"W22 2021",202122,-101,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ4 2021"
20210612,2021-06-12 00:00:00.000,2021,-2,True,2,"Q2",6,"June",23,"W23 2021",202123,-100,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ4 2021"
20210619,2021-06-19 00:00:00.000,2021,-2,True,2,"Q2",6,"June",24,"W24 2021",202124,-99,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ4 2021"
20210626,2021-06-26 00:00:00.000,2021,-2,True,2,"Q2",6,"June",25,"W25 2021",202125,-98,True,5,"Saturday","S​​​​​","Weekend","FY2021","FQ4 2021"
20210703,2021-07-03 00:00:00.000,2021,-2,True,3,"Q3",7,"July",26,"W26 2021",202126,-97,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ1 2022"
20210710,2021-07-10 00:00:00.000,2021,-2,True,3,"Q3",7,"July",27,"W27 2021",202127,-96,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ1 2022"
20210717,2021-07-17 00:00:00.000,2021,-2,True,3,"Q3",7,"July",28,"W28 2021",202128,-95,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ1 2022"
20210724,2021-07-24 00:00:00.000,2021,-2,True,3,"Q3",7,"July",29,"W29 2021",202129,-94,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ1 2022"
20210731,2021-07-31 00:00:00.000,2021,-2,True,3,"Q3",7,"July",30,"W30 2021",202130,-93,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ1 2022"
20210807,2021-08-07 00:00:00.000,2021,-2,True,3,"Q3",8,"August",31,"W31 2021",202131,-92,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ1 2022"
20210814,2021-08-14 00:00:00.000,2021,-2,True,3,"Q3",8,"August",32,"W32 2021",202132,-91,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ1 2022"
20210821,2021-08-21 00:00:00.000,2021,-2,True,3,"Q3",8,"August",33,"W33 2021",202133,-90,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ1 2022"
20210828,2021-08-28 00:00:00.000,2021,-2,True,3,"Q3",8,"August",34,"W34 2021",202134,-89,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ1 2022"
20210904,2021-09-04 00:00:00.000,2021,-2,True,3,"Q3",9,"September",35,"W35 2021",202135,-88,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ1 2022"
20210911,2021-09-11 00:00:00.000,2021,-2,True,3,"Q3",9,"September",36,"W36 2021",202136,-87,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ1 2022"
20210918,2021-09-18 00:00:00.000,2021,-2,True,3,"Q3",9,"September",37,"W37 2021",202137,-86,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ1 2022"
20210925,2021-09-25 00:00:00.000,2021,-2,True,3,"Q3",9,"September",38,"W38 2021",202138,-85,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ1 2022"
20211002,2021-10-02 00:00:00.000,2021,-2,True,4,"Q4",10,"October",39,"W39 2021",202139,-84,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ2 2022"
20211009,2021-10-09 00:00:00.000,2021,-2,True,4,"Q4",10,"October",40,"W40 2021",202140,-83,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ2 2022"
20211016,2021-10-16 00:00:00.000,2021,-2,True,4,"Q4",10,"October",41,"W41 2021",202141,-82,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ2 2022"
20211023,2021-10-23 00:00:00.000,2021,-2,True,4,"Q4",10,"October",42,"W42 2021",202142,-81,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ2 2022"
20211030,2021-10-30 00:00:00.000,2021,-2,True,4,"Q4",10,"October",43,"W43 2021",202143,-80,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ2 2022"
20211106,2021-11-06 00:00:00.000,2021,-2,True,4,"Q4",11,"November",44,"W44 2021",202144,-79,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ2 2022"
20211113,2021-11-13 00:00:00.000,2021,-2,True,4,"Q4",11,"November",45,"W45 2021",202145,-78,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ2 2022"
20211120,2021-11-20 00:00:00.000,2021,-2,True,4,"Q4",11,"November",46,"W46 2021",202146,-77,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ2 2022"
20211127,2021-11-27 00:00:00.000,2021,-2,True,4,"Q4",11,"November",47,"W47 2021",202147,-76,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ2 2022"
20211204,2021-12-04 00:00:00.000,2021,-2,True,4,"Q4",12,"December",48,"W48 2021",202148,-75,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ2 2022"
20211211,2021-12-11 00:00:00.000,2021,-2,True,4,"Q4",12,"December",49,"W49 2021",202149,-74,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ2 2022"
20211218,2021-12-18 00:00:00.000,2021,-2,True,4,"Q4",12,"December",50,"W50 2021",202150,-73,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ2 2022"
20211225,2021-12-25 00:00:00.000,2021,-2,True,4,"Q4",12,"December",51,"W51 2021",202151,-72,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ2 2022"
20220101,2022-01-01 00:00:00.000,2022,-1,True,1,"Q1",1,"January",52,"W52 2021",202152,-71,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ3 2022"
20220108,2022-01-08 00:00:00.000,2022,-1,True,1,"Q1",1,"January",1,"W01 2022",202201,-70,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ3 2022"
20220115,2022-01-15 00:00:00.000,2022,-1,True,1,"Q1",1,"January",2,"W02 2022",202202,-69,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ3 2022"
20220122,2022-01-22 00:00:00.000,2022,-1,True,1,"Q1",1,"January",3,"W03 2022",202203,-68,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ3 2022"
20220129,2022-01-29 00:00:00.000,2022,-1,True,1,"Q1",1,"January",4,"W04 2022",202204,-67,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ3 2022"
20220205,2022-02-05 00:00:00.000,2022,-1,True,1,"Q1",2,"February",5,"W05 2022",202205,-66,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ3 2022"
20220212,2022-02-12 00:00:00.000,2022,-1,True,1,"Q1",2,"February",6,"W06 2022",202206,-65,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ3 2022"
20220219,2022-02-19 00:00:00.000,2022,-1,True,1,"Q1",2,"February",7,"W07 2022",202207,-64,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ3 2022"
20220226,2022-02-26 00:00:00.000,2022,-1,True,1,"Q1",2,"February",8,"W08 2022",202208,-63,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ3 2022"
20220305,2022-03-05 00:00:00.000,2022,-1,True,1,"Q1",3,"March",9,"W09 2022",202209,-62,True,5,"Saturday","S​​​​​","Weekend","FY2022","FQ3 2022"
