ProductKey,ProductAlternateKey,ProductSubcategoryKey,Weight Unit Measure Code,Size Unit Measure Code,English Product Name,Standard Cost,Finished Goods Flag,Color,Safety Stock Level,Reorder Point,List Price,Size,Size Range,Weight,Days To Manufacture,Product Line,Dealer Price,Class,Style,Model Name,English Description,Start Date,End Date,Status,ProductCategoryKey,Category,Subcategory
265,"FR-R38R-48",14,"LB","CM","LL Road Frame - Red, 48","187.1571",True,"Red",500,375,"337.22","48","48-52 CM",2,1,"R","202.332","L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Road Frames"
266,"FR-R38R-52",14,"LB","CM","LL Road Frame - Red, 52","181.4857",True,"Red",500,375,"306.5636","52","48-52 CM",2,1,"R","183.9382","L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Road Frames"
267,"FR-R38R-52",14,"LB","CM","LL Road Frame - Red, 52","187.1571",True,"Red",500,375,"337.22","52","48-52 CM",2,1,"R","202.332","L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Road Frames"
268,"FR-R38R-58",14,"LB","CM","LL Road Frame - Red, 58","181.4857",True,"Red",500,375,"306.5636","58","54-58 CM",2,1,"R","183.9382","L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Road Frames"
269,"FR-R38R-58",14,"LB","CM","LL Road Frame - Red, 58","187.1571",True,"Red",500,375,"337.22","58","54-58 CM",2,1,"R","202.332","L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Road Frames"
270,"FR-R38R-60",14,"LB","CM","LL Road Frame - Red, 60","181.4857",True,"Red",500,375,"306.5636","60","60-62 CM",2,1,"R","183.9382","L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Road Frames"
271,"FR-R38R-60",14,"LB","CM","LL Road Frame - Red, 60","187.1571",True,"Red",500,375,"337.22","60","60-62 CM",2,1,"R","202.332","L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Road Frames"
272,"FR-R38R-62",14,"LB","CM","LL Road Frame - Red, 62","181.4857",True,"Red",500,375,"306.5636","62","60-62 CM",2,1,"R","183.9382","L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Road Frames"
273,"FR-R38R-62",14,"LB","CM","LL Road Frame - Red, 62","187.1571",True,"Red",500,375,"337.22","62","60-62 CM",2,1,"R","202.332","L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Road Frames"
274,"FR-R72R-44",14,"LB","CM","ML Road Frame - Red, 44","352.1394",True,"Red",500,375,"594.83","44","42-46 CM",2,1,"R","356.898","M","U","ML Road Frame","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Road Frames"
275,"FR-R72R-48",14,"LB","CM","ML Road Frame - Red, 48","352.1394",True,"Red",500,375,"594.83","48","48-52 CM",2,1,"R","356.898","M","U","ML Road Frame","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Road Frames"
276,"FR-R72R-52",14,"LB","CM","ML Road Frame - Red, 52","352.1394",True,"Red",500,375,"594.83","52","48-52 CM",2,1,"R","356.898","M","U","ML Road Frame","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Road Frames"
277,"FR-R72R-58",14,"LB","CM","ML Road Frame - Red, 58","352.1394",True,"Red",500,375,"594.83","58","54-58 CM",2,1,"R","356.898","M","U","ML Road Frame","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Road Frames"
278,"FR-R72R-60",14,"LB","CM","ML Road Frame - Red, 60","352.1394",True,"Red",500,375,"594.83","60","60-62 CM",2,1,"R","356.898","M","U","ML Road Frame","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Road Frames"
279,"FR-R38B-44",14,"LB","CM","LL Road Frame - Black, 44","176.1997",True,"Black",500,375,"297.6346","44","42-46 CM",2,1,"R","178.5808","L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Road Frames"
280,"FR-R38B-44",14,"LB","CM","LL Road Frame - Black, 44","170.1428",True,"Black",500,375,"306.5636","44","42-46 CM",2,1,"R","183.9382","L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Road Frames"
281,"FR-R38B-44",14,"LB","CM","LL Road Frame - Black, 44","204.6251",True,"Black",500,375,"337.22","44","42-46 CM",2,1,"R","202.332","L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2007-07-01 00:00:00.000,"","Current",2,"Components","Road Frames"
282,"FR-R38B-48",14,"LB","CM","LL Road Frame - Black, 48","176.1997",True,"Black",500,375,"297.6346","48","48-52 CM",2,1,"R","178.5808","L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Road Frames"
283,"FR-R38B-48",14,"LB","CM","LL Road Frame - Black, 48","170.1428",True,"Black",500,375,"306.5636","48","48-52 CM",2,1,"R","183.9382","L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Road Frames"
284,"FR-R38B-48",14,"LB","CM","LL Road Frame - Black, 48","204.6251",True,"Black",500,375,"337.22","48","48-52 CM",2,1,"R","202.332","L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2007-07-01 00:00:00.000,"","Current",2,"Components","Road Frames"
285,"FR-R38B-52",14,"LB","CM","LL Road Frame - Black, 52","176.1997",True,"Black",500,375,"297.6346","52","48-52 CM",2,1,"R","178.5808","L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Road Frames"
286,"FR-R38B-52",14,"LB","CM","LL Road Frame - Black, 52","170.1428",True,"Black",500,375,"306.5636","52","48-52 CM",2,1,"R","183.9382","L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Road Frames"
287,"FR-R38B-52",14,"LB","CM","LL Road Frame - Black, 52","204.6251",True,"Black",500,375,"337.22","52","48-52 CM",2,1,"R","202.332","L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2007-07-01 00:00:00.000,"","Current",2,"Components","Road Frames"
429,"FR-R72Y-40",14,"LB","CM","ML Road Frame-W - Yellow, 40","300.1188",True,"Yellow",500,375,"540.7545","40","38-40 CM",2,1,"R","324.4527","M","W","ML Road Frame-W","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Road Frames"
430,"FR-R72Y-40",14,"LB","CM","ML Road Frame-W - Yellow, 40","360.9428",True,"Yellow",500,375,"594.83","40","38-40 CM",2,1,"R","356.898","M","W","ML Road Frame-W","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2007-07-01 00:00:00.000,"","Current",2,"Components","Road Frames"
431,"FR-R72Y-42",14,"LB","CM","ML Road Frame-W - Yellow, 42","300.1188",True,"Yellow",500,375,"540.7545","42","42-46 CM",2,1,"R","324.4527","M","W","ML Road Frame-W","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Road Frames"
432,"FR-R72Y-42",14,"LB","CM","ML Road Frame-W - Yellow, 42","360.9428",True,"Yellow",500,375,"594.83","42","42-46 CM",2,1,"R","356.898","M","W","ML Road Frame-W","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2007-07-01 00:00:00.000,"","Current",2,"Components","Road Frames"
433,"FR-R72Y-44",14,"LB","CM","ML Road Frame-W - Yellow, 44","300.1188",True,"Yellow",500,375,"540.7545","44","42-46 CM",2,1,"R","324.4527","M","W","ML Road Frame-W","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Road Frames"
434,"FR-R72Y-44",14,"LB","CM","ML Road Frame-W - Yellow, 44","360.9428",True,"Yellow",500,375,"594.83","44","42-46 CM",2,1,"R","356.898","M","W","ML Road Frame-W","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2007-07-01 00:00:00.000,"","Current",2,"Components","Road Frames"
435,"FR-R72Y-48",14,"LB","CM","ML Road Frame-W - Yellow, 48","300.1188",True,"Yellow",500,375,"540.7545","48","48-52 CM",2,1,"R","324.4527","M","W","ML Road Frame-W","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Road Frames"
436,"FR-R72Y-48",14,"LB","CM","ML Road Frame-W - Yellow, 48","360.9428",True,"Yellow",500,375,"594.83","48","48-52 CM",2,1,"R","356.898","M","W","ML Road Frame-W","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2007-07-01 00:00:00.000,"","Current",2,"Components","Road Frames"
437,"FR-R92B-62",14,"LB","CM","HL Road Frame - Black, 62","722.2568",True,"Black",500,375,"1301.3636","62","60-62 CM",2,1,"R","780.8182","H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Road Frames"
438,"FR-R92B-62",14,"LB","CM","HL Road Frame - Black, 62","868.6342",True,"Black",500,375,"1431.5","62","60-62 CM",2,1,"R","858.9","H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2007-07-01 00:00:00.000,"","Current",2,"Components","Road Frames"
439,"FR-R92B-44",14,"LB","CM","HL Road Frame - Black, 44","722.2568",True,"Black",500,375,"1301.3636","44","42-46 CM",2,1,"R","780.8182","H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Road Frames"
440,"FR-R92B-44",14,"LB","CM","HL Road Frame - Black, 44","868.6342",True,"Black",500,375,"1431.5","44","42-46 CM",2,1,"R","858.9","H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2007-07-01 00:00:00.000,"","Current",2,"Components","Road Frames"
441,"FR-R92B-48",14,"LB","CM","HL Road Frame - Black, 48","722.2568",True,"Black",500,375,"1301.3636","48","48-52 CM",2,1,"R","780.8182","H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Road Frames"
442,"FR-R92B-48",14,"LB","CM","HL Road Frame - Black, 48","868.6342",True,"Black",500,375,"1431.5","48","48-52 CM",2,1,"R","858.9","H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2007-07-01 00:00:00.000,"","Current",2,"Components","Road Frames"
443,"FR-R92B-52",14,"LB","CM","HL Road Frame - Black, 52","722.2568",True,"Black",500,375,"1301.3636","52","48-52 CM",2,1,"R","780.8182","H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Road Frames"
444,"FR-R92B-52",14,"LB","CM","HL Road Frame - Black, 52","868.6342",True,"Black",500,375,"1431.5","52","48-52 CM",2,1,"R","858.9","H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2007-07-01 00:00:00.000,"","Current",2,"Components","Road Frames"
180,"RM-M464",-1,"G","","LL Mountain Rim","",False,"NA",800,600,"","","NA",435,0,"","","L","","","",1998-06-01 00:00:00.000,"","Current",-1,"Miscellaneous","Miscellaneous"
181,"RM-M692",-1,"G","","ML Mountain Rim","",False,"NA",800,600,"","","NA",450,0,"","","M","","","",1998-06-01 00:00:00.000,"","Current",-1,"Miscellaneous","Miscellaneous"
182,"RM-M823",-1,"G","","HL Mountain Rim","",False,"NA",800,600,"","","NA",400,0,"","","","","","",1998-06-01 00:00:00.000,"","Current",-1,"Miscellaneous","Miscellaneous"
183,"RM-R436",-1,"G","","LL Road Rim","",False,"NA",800,600,"","","NA",445,0,"","","L","","","",1998-06-01 00:00:00.000,"","Current",-1,"Miscellaneous","Miscellaneous"
184,"RM-R600",-1,"G","","ML Road Rim","",False,"NA",800,600,"","","NA",450,0,"","","M","","","",1998-06-01 00:00:00.000,"","Current",-1,"Miscellaneous","Miscellaneous"
185,"RM-R800",-1,"G","","HL Road Rim","",False,"NA",800,600,"","","NA",400,0,"","","","","","",1998-06-01 00:00:00.000,"","Current",-1,"Miscellaneous","Miscellaneous"
186,"RM-T801",-1,"G","","Touring Rim","",False,"NA",800,600,"","","NA",460,0,"","","","","","",1998-06-01 00:00:00.000,"","Current",-1,"Miscellaneous","Miscellaneous"
304,"FR-M94B-38",12,"LB","CM","HL Mountain Frame - Black, 38","617.0281",True,"Black",500,375,"1191.1739","38","38-40 CM",3,2,"M","714.7043","H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Mountain Frames"
305,"FR-M94B-38",12,"LB","CM","HL Mountain Frame - Black, 38","653.6971",True,"Black",500,375,"1226.9091","38","38-40 CM",3,2,"M","736.1455","H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Mountain Frames"
306,"FR-M94B-38",12,"LB","CM","HL Mountain Frame - Black, 38","739.041",True,"Black",500,375,"1349.6","38","38-40 CM",3,2,"M","809.76","H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2007-07-01 00:00:00.000,"","Current",2,"Components","Mountain Frames"
307,"FR-M94S-38",12,"LB","CM","HL Mountain Frame - Silver, 38","623.8403",True,"Silver",500,375,"1204.3248","38","38-40 CM",3,2,"M","722.5949","H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Mountain Frames"
308,"FR-M94S-38",12,"LB","CM","HL Mountain Frame - Silver, 38","660.9142",True,"Silver",500,375,"1240.4545","38","38-40 CM",3,2,"M","744.2727","H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Mountain Frames"
309,"FR-M94S-38",12,"LB","CM","HL Mountain Frame - Silver, 38","747.2002",True,"Silver",500,375,"1364.5","38","38-40 CM",3,2,"M","818.7","H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2007-07-01 00:00:00.000,"","Current",2,"Components","Mountain Frames"
409,"FR-M63B-38",12,"LB","CM","ML Mountain Frame - Black, 38","185.8193",True,"Black",500,375,"348.76","38","38-40 CM",3,2,"M","209.256","M","U","ML Mountain Frame-W","The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Mountain Frames"
549,"FR-M63S-38",12,"LB","CM","ML Mountain Frame-W - Silver, 38","199.3757",True,"Silver",500,375,"364.09","38","38-40 CM",3,2,"M","218.454","M","W","ML Mountain Frame-W","The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.",2007-07-01 00:00:00.000,"","Current",2,"Components","Mountain Frames"
550,"FR-M21B-40",12,"LB","CM","LL Mountain Frame - Black, 40","136.785",True,"Black",500,375,"249.79","40","38-40 CM",3,2,"M","149.874","L","U","LL Mountain Frame","Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2007-07-01 00:00:00.000,"","Current",2,"Components","Mountain Frames"
551,"FR-M21S-40",12,"LB","CM","LL Mountain Frame - Silver, 40","144.5938",True,"Silver",500,375,"264.05","40","38-40 CM",3,2,"M","158.43","L","U","LL Mountain Frame","Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2007-07-01 00:00:00.000,"","Current",2,"Components","Mountain Frames"
288,"FR-M94S-42",12,"LB","CM","HL Mountain Frame - Silver, 42","623.8403",True,"Silver",500,375,"1204.3248","42","42-46 CM",3,1,"M","722.5949","H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Mountain Frames"
289,"FR-M94S-42",12,"LB","CM","HL Mountain Frame - Silver, 42","660.9142",True,"Silver",500,375,"1240.4545","42","42-46 CM",3,1,"M","744.2727","H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Mountain Frames"
290,"FR-M94S-42",12,"LB","CM","HL Mountain Frame - Silver, 42","747.2002",True,"Silver",500,375,"1364.5","42","42-46 CM",3,1,"M","818.7","H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2007-07-01 00:00:00.000,"","Current",2,"Components","Mountain Frames"
291,"FR-M94S-44",12,"LB","CM","HL Mountain Frame - Silver, 44","706.811",True,"Silver",500,375,"1364.5","44","42-46 CM",3,1,"M","818.7","H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Mountain Frames"
292,"FR-M94S-52",12,"LB","CM","HL Mountain Frame - Silver, 48","706.811",True,"Silver",500,375,"1364.5","48","48-52 CM",3,1,"M","818.7","H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Mountain Frames"
293,"FR-M94S-46",12,"LB","CM","HL Mountain Frame - Silver, 46","623.8403",True,"Silver",500,375,"1204.3248","46","42-46 CM",3,1,"M","722.5949","H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Mountain Frames"
294,"FR-M94S-46",12,"LB","CM","HL Mountain Frame - Silver, 46","660.9142",True,"Silver",500,375,"1240.4545","46","42-46 CM",3,1,"M","744.2727","H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Mountain Frames"
295,"FR-M94S-46",12,"LB","CM","HL Mountain Frame - Silver, 46","747.2002",True,"Silver",500,375,"1364.5","46","42-46 CM",3,1,"M","818.7","H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2007-07-01 00:00:00.000,"","Current",2,"Components","Mountain Frames"
296,"FR-M94B-42",12,"LB","CM","HL Mountain Frame - Black, 42","617.0281",True,"Black",500,375,"1191.1739","42","42-46 CM",3,1,"M","714.7043","H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Mountain Frames"
297,"FR-M94B-42",12,"LB","CM","HL Mountain Frame - Black, 42","653.6971",True,"Black",500,375,"1226.9091","42","42-46 CM",3,1,"M","736.1455","H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Mountain Frames"
298,"FR-M94B-42",12,"LB","CM","HL Mountain Frame - Black, 42","739.041",True,"Black",500,375,"1349.6","42","42-46 CM",3,1,"M","809.76","H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2007-07-01 00:00:00.000,"","Current",2,"Components","Mountain Frames"
299,"FR-M94B-44",12,"LB","CM","HL Mountain Frame - Black, 44","699.0928",True,"Black",500,375,"1349.6","44","42-46 CM",3,1,"M","809.76","H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Mountain Frames"
300,"FR-M94B-48",12,"LB","CM","HL Mountain Frame - Black, 48","699.0928",True,"Black",500,375,"1349.6","48","48-52 CM",3,1,"M","809.76","H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Mountain Frames"
301,"FR-M94B-46",12,"LB","CM","HL Mountain Frame - Black, 46","617.0281",True,"Black",500,375,"1191.1739","46","42-46 CM",3,1,"M","714.7043","H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2005-07-01 00:00:00.000,"6/30/2002","",2,"Components","Mountain Frames"
302,"FR-M94B-46",12,"LB","CM","HL Mountain Frame - Black, 46","653.6971",True,"Black",500,375,"1226.9091","46","42-46 CM",3,1,"M","736.1455","H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Mountain Frames"
303,"FR-M94B-46",12,"LB","CM","HL Mountain Frame - Black, 46","739.041",True,"Black",500,375,"1349.6","46","42-46 CM",3,1,"M","809.76","H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2007-07-01 00:00:00.000,"","Current",2,"Components","Mountain Frames"
413,"FW-R623",17,"G","","LL Road Front Wheel","37.9909",True,"Black",500,375,"85.565","","NA",900,1,"R","51.339","L","","LL Road Front Wheel","Replacement road front wheel for entry-level cyclist.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Wheels"
414,"FW-R762",17,"G","","ML Road Front Wheel","110.2829",True,"Black",500,375,"248.385","","NA",850,1,"R","149.031","M","","ML Road Front Wheel","Sturdy alloy features a quick-release hub.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Wheels"
415,"FW-R820",17,"G","","HL Road Front Wheel","146.5466",True,"Black",500,375,"330.06","","NA",650,1,"R","198.036","H","","HL Road Front Wheel","Strong wheel with double-walled rim.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Wheels"
422,"RW-R623",17,"G","","LL Road Rear Wheel","49.9789",True,"Black",500,375,"112.565","","NA",1050,1,"R","67.539","L","","LL Road Rear Wheel","Replacement road rear wheel for entry-level cyclist.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Wheels"
423,"RW-R762",17,"G","","ML Road Rear Wheel","122.2709",True,"Black",500,375,"275.385","","NA",1000,1,"R","165.231","M","","ML Road Rear Wheel","Aluminum alloy rim with stainless steel spokes; built for speed.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Wheels"
424,"RW-R820",17,"G","","HL Road Rear Wheel","158.5346",True,"Black",500,375,"357.06","","NA",890,1,"R","214.236","H","","HL Road Rear Wheel","Strong rear wheel with double-walled rim.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Wheels"
